,time,n-xpos,n-ypos,t-xpos,t-ypos,c-xpos,c-ypos,c-xvel,c-yvel,c-xacc,c-yacc,c-speed,c-scacc,a-pos,a-vel,time-aligned
0,-1.0,-0.109327653736094,0.3644824445954296,-0.071255543300122,0.3066291801978024,-0.090291598518108,0.335555812396616,,,,,,,-56.65186135078028,,-1.0932958999999869
1,-0.9664429530201344,-0.104234365956009,0.3691211168042301,-0.0687044122984143,0.3087185365452436,-0.0864693891272117,0.3389198266747369,0.1145517299968927,0.1008196087348916,,,0.1525997783443268,,-59.53514282431252,-86.41203217379328,-1.0597388530201213
2,-0.9328859060402684,-0.1010222282722546,0.3752610737098367,-0.0682342093746463,0.3076474057430186,-0.0846282188234505,0.3414542397264276,0.0551799291836519,0.075956435115606,-1.7793746497474778,-0.7451500585200503,0.0938839955486775,1.929098948700246,-64.129777494555,-137.70133876850602,-1.0261818060402552
3,-0.8993288590604027,-0.0992730087551276,0.3812788652574986,-0.0705330233287149,0.3037687227859453,-0.0849030160419212,0.3425237940217219,-0.0082356808732496,0.0320545742845449,-1.900567733973073,-1.315740084846984,0.0330956518595633,2.3115643366111813,-69.6557234911851,-165.61276713177122,-0.9926247590603896
4,-0.8657718120805369,-0.0975919660102587,0.3849570775477415,-0.0742833693022425,0.2997196265541466,-0.0859376676562506,0.3423383520509441,-0.0310085398899908,-0.0055577014219137,-0.6825032672350028,-1.1272410301635978,0.0315026600655293,1.317756825013911,-74.70608593271159,-151.35951373206257,-0.9590677120805238
5,-0.8322147651006712,-0.0955052964862832,0.3871453960492481,-0.077877185436232,0.2966741764408329,-0.0866912409612576,0.3419097862450405,-0.0225846145356738,-0.0128441300470613,0.2524652953341759,-0.2183744842701577,0.0259814643619407,0.3338055432859527,-78.97419651152865,-127.9154019625492,-0.925510665100658
6,-0.7986577181208054,-0.0933664464376994,0.3899157042301303,-0.0809950179676725,0.2939004154100648,-0.0871807322026859,0.3419080598200976,-0.0146700671756746,-5.174100727953681e-05,0.2371992215783986,0.3833882829105436,0.0146701584200935,0.4508326143819824,-82.65797553616872,-110.4029677714308,-0.8919536181207923
7,-0.7651006711409396,-0.0914083245014265,0.3934044907719188,-0.0842170779331172,0.2906235755485332,-0.0878127012172718,0.342014033160226,-0.0189401303072692,0.0031760241796725,-0.1279739200278102,0.0967362193891729,0.0192045740813537,0.1604220070594885,-85.99772287664712,-100.09232788646544,-0.8583965711409265
8,-0.7315436241610738,-0.0895795631737534,0.396610119187255,-0.0877812460570689,0.2868540821229615,-0.0886804046154111,0.3417321006551083,-0.0260050968473319,-0.0084495256279034,-0.211737258942939,-0.3484180761511269,0.0273433638270003,0.4077104641942878,-89.06131120448306,-91.81583400107723,-0.8248395241610607
9,-0.697986577181208,-0.0876887715432288,0.3994581812745085,-0.0912396217177365,0.2833707607892461,-0.0894641966304827,0.3414144710318773,-0.0234902701819644,-0.0095193693276009,0.0753694305304961,-0.0320632477431842,0.0253458317207575,0.0819060615237485,88.24799867253267,5313.965330979492,-0.7912824771811949
10,-0.6644295302013423,-0.0853283935798302,0.4025235749831514,-0.0940904375087194,0.2814777447402876,-0.0897094155442748,0.3420006598617195,-0.0073492181955671,0.0175680967984686,0.4837478117801397,0.811812171610479,0.0190433461662182,0.945013728671174,85.85979915897629,-71.57441099569591,-0.7577254302013292
11,-0.6308724832214765,-0.0821737600581019,0.4058747960709769,-0.0962952721119626,0.2819000257162822,-0.0892345160850323,0.3438874108936295,0.0142327510262489,0.0565459849723275,0.6468122643900909,1.168168476739026,0.0583096871734523,1.3352841253501866,83.50165559766369,-70.67363320617189,-0.7241683832214634
12,-0.5973154362416108,-0.0785250959800507,0.4092233535433779,-0.0980667068205518,0.283889081131549,-0.0882959014003013,0.3465562173374635,0.0281303102316982,0.0799842091059122,0.4165102658975821,0.7024442797278133,0.0847867210123724,0.816644823482278,81.13802590018048,-70.83805287162453,-0.6906113362415977
13,-0.563758389261745,-0.0750086386359257,0.4125453271752429,-0.0995660174230593,0.2860748262454448,-0.0872873280294925,0.3493100767103438,0.0302269741501126,0.0825332479384724,0.0628370804719587,0.0763947702065995,0.0878942943628591,0.0989174382864749,79.01134891843095,-63.73657287960617,-0.6570542892617319
14,-0.5302013422818792,-0.0716558789763034,0.4159063247934325,-0.1011549003138327,0.2878010976069232,-0.0864053896450681,0.3518537112001778,0.0264317198129201,0.0762328018931259,-0.1137438862295444,-0.1888245568035915,0.0806850413443861,0.2204368047914692,77.0324457578036,-59.30778703178883,-0.6234972422818661
15,-0.4966442953020133,-0.0679777967399314,0.4191572876653713,-0.1033023754971009,0.2892234520950705,-0.0856400861185162,0.3541903698802209,0.0229361696269298,0.0700297306706231,-0.1047617438358715,-0.1859062304446393,0.0736901014720112,0.2133920089639443,74.79082776811845,-67.18135833222237,-0.5899401953020003
16,-0.4630872483221476,-0.0641924898935431,0.4223501741020793,-0.1054528499800683,0.2908631248983149,-0.0848226699368057,0.3566066495001971,0.0244979874638514,0.0724159726266577,0.0468077273802654,0.071515742938101,0.076447527633298,0.0854720119717197,72.5782521915711,-66.31095634008047,-0.5563831483221344
